City,Pickup Location,Drop Location,Distance (km),Vehicle Type,Estimated Duration (min),Pickup Latitude,Pickup Longitude,Drop Latitude,Drop Longitude,Pickup Area Type,Drop Area Type,Weather Condition,Temperature Level,Rainfall Intensity,Traffic Level,Road Type,Number of Stops Added,Time Slot,Day Type,Holiday,Busy Day,Trip Date,Fare (Target)
Bangalore,Narayana Health City,KSR Bangalore City Railway Station,239.74,Sedan,676.6,12.8107,77.6858,12.9767,77.5713,Hospital,Railway Station,Clear,Pleasant,,Moderate,City Road,1.0,Morning,Weekend,Yes,Normal,5/17/2025,3135
Chennai -> Pondicherry,"Koyambedu Bus Stand, Chennai",Pondicherry City Centre,119.6,SUV,89.7,13.07,80.1959,11.9416,79.8083,Commercial,Residential,Clear,Hot,,Moderate,Expressway,3.0,Night,Weekend,No,Normal,9/21/2025,2225
Pune,Magarpatta Cybercity (nearby),EON IT Park Kharadi,120.67,Auto,449.8,18.5298,73.9189,18.5515,,IT Park,IT Park,Cloudy,Warm,,High,City Road,0.0,Evening Rush,Weekend,Yes,Normal,6/14/2025,1608
Chennai,AG-DMS Metro Station (nearby),Anna Nagar,297.53,XL,1101.1,13.0569,80.2458,13.085,80.2101,Metro Station,Residential,Fog,Pleasant,,High,City Road,1.0,Evening,Weekday,Yes,Public Holiday,1/1/2025,5934
Hyderabad,Banjara Hills,MGBS Bus Station,20.21,Comfort,41.7,17.4156,78.4347,17.3753,78.4936,Residential,Bus Stand,Clear,Pleasant,,Low,City Road,0.0,Night,Weekend,Yes,Normal,7/5/2025,498
Mumbai,Lower Parel (nearby),Virar,361.26,Auto,719.6,19.0089,72.8337,19.455,72.8112,Commercial,Residential,Fog,Cold,,Low,City Road,3.0,Evening Rush,Weekday,No,Normal,11/21/2025,3805
Pune,FC Road,Hinjewadi IT Park Phase 2,341.05,Bike,363.8,18.5236,73.8412,18.585,73.7307,Commercial,IT Park,Clear,Pleasant,,High,Highway,0.0,Late Night,Weekday,No,Normal,8/25/2025,3048
Pune,Kalyani Nagar,Swargate Bus Stand (nearby),267.45,XL,198.8,18.5474,73.9013,18.5076,73.8692,Residential,Bus Stand,Clear,Warm,,Low,Expressway,2.0,Midday,Weekday,No,Normal,10/1/2025,5167
Pune,Viman Nagar,EON IT Park Kharadi,237.7,Sedan,182.0,18.5679,73.9143,18.5515,73.9345,Residential,IT Park,Heavy Rain,Pleasant,Heavy,High,Expressway,1.0,Morning Rush,Weekend,No,Normal,11/9/2025,3626
Delhi,Rohini (nearby),Delhi University North Campus,357.03,Sedan,753.3,,77.0537,28.6875,77.2094,Residential,College,Cloudy,Warm,,Low,City Road,4.0,Late Night,Weekday,No,Normal,4/16/2025,4685
Hyderabad,Osmania University,Banjara Hills,74.95,Premium,71.4,17.4126,78.5277,17.4156,78.4347,College,Residential,Fog,Cold,,Low,Highway,2.0,Late Night,Weekday,Yes,Public Holiday,12/3/2025,2129
Pune,Fergusson College,FC Road,32.51,Bike,110.6,18.5236,73.838,18.5236,73.8412,College,Commercial,Fog,Cold,,High,City Road,4.0,Late Night,Weekday,Yes,Normal,3/6/2025,823
Mumbai,Chhatrapati Shivaji Maharaj Intl Airport,Bandra,96.56,SUV,208.3,19.0896,72.8656,19.0596,72.8295,Airport,Residential,Fog,Cold,,Low,City Road,1.0,Morning,Weekday,Yes,Festival,7/25/2025,2006
Delhi,Connaught Place,Saket,318.04,Sedan,794.4,28.6315,77.2167,28.5245,77.2066,Commercial,Residential,Cloudy,Cold,,Moderate,City Road,0.0,Night,Weekday,Yes,Normal,2/5/2025,4520
Bangalore,Phoenix Marketcity Whitefield,Byappanahalli Metro Station,14.83,Auto,12.4,12.9974,77.6963,12.9915,77.6376,Mall,Metro Station,Clear,Warm,,Low,Highway,1.0,Night,Weekday,No,Normal,9/23/2025,348
Chennai,Velachery,AG-DMS Metro Station (nearby),233.54,Go,1294.8,12.9791,80.2211,13.0569,80.2458,Residential,Metro Station,Clear,Hot,,Severe,City Road,0.0,Morning,Weekday,No,Normal,6/4/2025,2353
Mumbai,Worli,St. Xavier's College,398.18,Mini,362.0,19.0176,72.8162,18.9467,72.8296,Residential,College,Clear,Warm,,Moderate,Highway,1.0,Midday,Weekday,Yes,Festival,9/2/2025,4492
Chennai,OMR IT Corridor Sholinganallur,Phoenix Marketcity Chennai (nearby),342.42,Auto,859.7,12.901,80.2279,12.9994,80.2172,IT Park,Mall,Clear,Hot,,Moderate,City Road,1.0,Night,Weekday,Yes,Public Holiday,3/19/2025,3577
Chennai,Express Avenue Mall,Chennai International Airport,209.06,SUV,242.4,13.0594,80.2599,12.9941,80.1709,Mall,Airport,Rain,Pleasant,Moderate,High,Highway,0.0,Morning Rush,Weekday,No,Normal,5/27/2025,4015
Bangalore,Manyata Tech Park,Manipal Hospital Old Airport Road,26.39,Auto,53.8,13.045,77.62,12.9583,77.6408,IT Park,Hospital,Clear,Pleasant,,Low,City Road,1.0,Late Night,Weekday,No,Normal,3/24/2025,456
Mumbai,Andheri,Vashi Navi Mumbai,332.72,Sedan,1269.4,19.1197,72.8468,19.0771,73.0053,Commercial,Residential,Clear,Hot,,High,City Road,0.0,Night,Weekday,Yes,Normal,4/9/2025,4423
Mumbai,Infiniti Mall Malad,Andheri Metro Station,239.99,,916.7,19.1759,72.8397,19.1197,72.8468,Mall,Metro Station,Clear,Warm,,High,City Road,1.0,Evening Rush,Weekday,No,Normal,12/26/2025,2838
Pune,Shivajinagar Railway Station (nearby),Camp (Pune Camp),46.86,Auto,156.8,18.5176,73.8609,18.5122,73.8804,Railway Station,Commercial,Clear,Warm,,High,City Road,3.0,Night,Weekend,Yes,Normal,10/5/2025,964
Bangalore,Christ University,Koramangala (nearby),38.45,Mini,92.1,12.9345,77.6069,12.9382,77.6054,College,Residential,Cloudy,Pleasant,,Moderate,City Road,0.0,Morning,Weekday,Yes,Normal,11/11/2025,676
Bangalore,Manipal Hospital Old Airport Road (nearby),MG Road,363.94,Sedan,794.1,12.9667,77.6281,12.9757,77.6079,Hospital,Commercial,Clear,Pleasant,,Low,City Road,0.0,Night,Weekday,No,Normal,3/5/2025,4978
Hyderabad,Banjara Hills,Ameerpet Metro Station,268.01,Mini,557.6,17.4156,78.4347,17.4374,78.4487,Residential,Metro Station,Cloudy,Pleasant,,Low,City Road,0.0,Late Night,Weekday,No,Normal,9/3/2025,3381
Bangalore,,KSR Bangalore City Railway Station,331.89,Auto,301.9,12.9974,77.6963,12.9767,77.5713,Mall,Railway Station,Rain,Cold,Heavy,Moderate,Highway,0.0,Late Night,Weekend,Yes,Normal,1/12/2025,4200
Chennai,Chennai Central Railway Station,Apollo Hospital Greams Road,351.71,Bike,1279.6,13.0827,80.2707,13.0604,80.2496,Railway Station,Hospital,Rain,Pleasant,Light,High,City Road,1.0,Evening Rush,Weekend,Yes,Normal,9/7/2025,3419
Mumbai,Bandra Kurla Complex (BKC),Phoenix Marketcity Kurla (nearby),229.14,Auto,205.4,19.0665,72.8697,19.0753,72.8758,IT Park,Mall,Clear,Pleasant,,Moderate,Highway,0.0,Late Night,Weekday,Yes,Public Holiday,9/10/2025,2877
Hyderabad,Inorbit Mall HITEC City,HITEC City (nearby),207.46,Auto,777.3,17.4344,78.3821,17.4452,78.395,Mall,IT Park,Heavy Rain,Cold,Heavy,High,City Road,2.0,Night,Weekday,Yes,Normal,10/21/2025,2614
Chennai,T Nagar,Velachery,172.74,Bike,422.2,13.0418,80.2341,12.9791,80.2211,Commercial,Residential,Clear,Pleasant,,Moderate,City Road,2.0,Night,Weekday,Yes,Normal,6/2/2025,1695
Bangalore,Koramangala (nearby),Kempegowda International Airport,127.46,Auto,310.8,12.9382,77.6054,13.1986,77.7066,Residential,Airport,Clear,Hot,,Moderate,City Road,1.0,Night,Weekend,Yes,Normal,8/10/2025,1586
Pune,Baner,Phoenix Marketcity Mall,174.4,SUV,429.5,18.5596,73.7768,18.561,73.9169,Residential,Mall,Clear,Pleasant,,Moderate,City Road,1.0,Morning Rush,Weekend,No,Normal,2/2/2025,2937
Chennai,Chennai International Airport,Anna Nagar,309.78,Premium,252.7,12.9941,80.1709,13.085,80.2101,Airport,Residential,Clear,Pleasant,,Moderate,Expressway,0.0,Late Night,Weekend,No,Normal,3/29/2025,7130
Pune,Koregaon Park,Koregaon Park (nearby),241.17,SUV,656.4,18.5362,73.8938,18.5221,73.8987,Residential,Residential,Rain,Warm,Light,Moderate,City Road,0.0,Midday,Weekend,Yes,Normal,3/2/2025,4036
Delhi,Anand Vihar ISBT,Dwarka (nearby),357.12,Mini,793.0,28.6469,77.3152,28.5914,77.051,Bus Stand,Residential,Clear,Pleasant,,Low,City Road,0.0,Late Night,Weekday,No,Normal,7/8/2025,4218
Bangalore,Indiranagar,KSR Bangalore City Railway Station,177.91,Auto,610.5,12.9719,77.6412,12.9767,77.5713,Residential,Railway Station,Fog,Warm,,High,City Road,0.0,Evening,Weekday,Yes,Public Holiday,5/26/2025,2233
Chennai,Adyar,Apollo Hospital Greams Road,243.23,Mini,285.5,13.0064,80.2565,13.0604,80.2496,Residential,Hospital,Cloudy,Hot,,Severe,Highway,4.0,Morning Rush,Weekday,No,Normal,12/10/2025,3257
Pune,Pimpri,Phoenix Marketcity Mall,252.89,SUV,216.1,18.6298,73.7997,18.561,73.9169,Commercial,Mall,Cloudy,Cold,,Low,Highway,3.0,Late Night,Weekday,No,Normal,7/29/2025,4143
Delhi,Saket,Anand Vihar ISBT,237.09,Auto,256.6,28.5245,77.2066,28.6469,77.3152,Residential,Bus Stand,Rain,Warm,Moderate,High,Highway,0.0,Evening Rush,Weekday,No,Normal,3/19/2025,2814
Mumbai,Virar,Ghatkopar Metro Station,281.35,Auto,255.7,19.455,72.8112,19.0857,72.9086,Residential,Metro Station,Cloudy,Cold,,Low,Highway,2.0,Late Night,Weekday,No,Normal,1/20/2025,3130
Mumbai,,Lower Parel,95.74,Bike,206.1,19.2298,72.857,19.0,72.83,Bus Stand,Commercial,Cloudy,Pleasant,,Low,City Road,3.0,Morning Rush,Weekday,Yes,Normal,1/24/2025,1273
Pune,Hadapsar,Civil Court Metro Station,205.43,Mini,237.4,18.5089,73.926,18.53,73.856,Commercial,Metro Station,Clear,Pleasant,,Severe,Highway,0.0,Morning Rush,Weekend,Yes,Normal,8/16/2025,2605
Hyderabad,Apollo Hospital Jubilee Hills,Warangal City Centre,42.59,Mini,41.6,17.4272,78.4076,17.9689,79.5941,Hospital,Residential,Clear,Pleasant,,Low,Highway,1.0,Late Night,Weekday,Yes,Normal,2/20/2025,776
Hyderabad,HITEC City,Jubilee Hills,154.42,Bike,303.9,17.4483,78.3915,17.4326,78.4071,IT Park,Residential,Rain,Pleasant,Light,Low,City Road,1.0,Late Night,Weekday,No,Normal,1/27/2025,1690
Delhi,Noida Sector 62 IT Park,DLF Mall of India Noida,195.58,Sedan,1117.9,28.627,77.372,28.5679,77.326,IT Park,Mall,Clear,Hot,,Severe,City Road,2.0,Late Night,Weekend,Yes,Normal,2/15/2025,2844
Hyderabad,MGBS Bus Station,Forum Sujana Mall Kukatpally,261.24,Comfort,497.9,17.3753,78.4936,17.493,78.4085,Bus Stand,Mall,Cloudy,Cold,,Low,City Road,0.0,Midday,Weekday,No,Normal,6/26/2025,3994
Chennai,Phoenix Marketcity Chennai (nearby),Chennai International Airport,380.26,Bike,411.6,12.9994,80.2172,12.9941,80.1709,Mall,Airport,Clear,Pleasant,,High,Highway,6.0,Evening Rush,Weekday,Yes,Normal,4/14/2025,3686
Bangalore,RV College of Engineering,Christ University (nearby),240.66,XL,209.7,12.9237,77.4989,12.9233,77.5945,College,College,Fog,Pleasant,,Low,Highway,0.0,Evening,Weekday,Yes,Major Event,1/31/2025,4830
Mumbai,Juhu,Vashi Navi Mumbai,297.69,Black,206.4,19.1075,72.8263,19.0771,73.0053,Residential,Residential,Clear,Cold,,Low,Expressway,1.0,Late Night,Weekday,No,Normal,3/6/2025,8401
Hyderabad,Rajiv Gandhi Intl Airport (Shamshabad),Secunderabad Railway Station,203.0,Sedan,540.0,17.2403,78.4294,17.4344,78.5017,Airport,Railway Station,Rain,Pleasant,Moderate,Moderate,City Road,0.0,Night,Weekday,No,Normal,11/28/2025,3027
Delhi,Vasant Kunj,Dwarka,254.01,Mini,658.6,28.52,77.159,28.5921,77.046,,Residential,Clear,Pleasant,,Moderate,City Road,0.0,Evening Rush,Weekday,No,Normal,9/22/2025,2954
Mumbai,Powai Tech Park,Andheri Metro Station,29.3,Sedan,60.5,19.1176,72.906,19.1197,72.8468,IT Park,Metro Station,Clear,Hot,,Low,City Road,0.0,Evening Rush,Weekday,No,Normal,5/6/2025,686
Chennai,Tidel Park (nearby),Koyambedu (CMBT) Bus Stand,102.5,Sedan,116.3,13.002,80.2548,13.07,80.1959,IT Park,Bus Stand,Clear,Warm,,High,Highway,0.0,Morning Rush,Weekday,No,Normal,1/15/2025,1795
Pune,Viman Nagar,EON IT Park Kharadi,145.38,Mini,121.6,18.5679,73.9143,18.5515,73.9345,Residential,IT Park,Clear,Warm,,High,Expressway,5.0,Night,Weekend,No,Normal,12/27/2025,2079
Delhi,Dwarka,Kashmere Gate ISBT,189.52,Auto,141.1,28.5921,77.046,28.6675,77.2273,Residential,Bus Stand,Clear,Very Hot,,Low,Expressway,0.0,Midday,Weekend,Yes,Normal,,2284
Pune,Hinjewadi IT Park Phase 1,Pimpri,19.21,SUV,48.0,18.5913,73.7389,18.6298,73.7997,IT Park,Commercial,Cloudy,Warm,,Moderate,City Road,0.0,Morning,Weekday,Yes,Normal,4/15/2025,622
Bangalore,Silk Board Junction,MG Road Metro Station,56.87,Mini,43.5,12.9172,77.6228,12.9757,77.608,Commercial,Metro Station,Clear,Hot,,Moderate,Expressway,0.0,Evening Rush,Weekday,Yes,Normal,10/8/2025,1132
Hyderabad,Gachibowli IT Park,Secunderabad Railway Station,111.45,SUV,123.0,17.4401,78.3489,17.4344,78.5017,IT Park,Railway Station,Clear,Hot,,High,Highway,2.0,Midday,Weekend,Yes,Normal,4/6/2025,2209
Mumbai,Vashi Navi Mumbai,Andheri,388.64,Mini,331.6,19.0771,73.0053,19.1197,72.8468,Residential,Commercial,Storm,Hot,Heavy,Severe,Expressway,4.0,Midday,Weekday,No,Normal,4/24/2025,5294
Pune,Kalyani Nagar,Pune Railway Station,133.21,Bike,348.7,18.5474,73.9013,18.5285,73.8744,Residential,Railway Station,Clear,Cold,,Moderate,City Road,0.0,Late Night,Weekday,Yes,Normal,6/18/2025,1324
Hyderabad,Ameerpet Metro Station,Warangal City Centre,193.33,Auto,130.5,17.4374,78.4487,17.9689,79.5941,Metro Station,Residential,Cloudy,Warm,,Low,Expressway,0.0,Late Night,Weekday,No,Normal,12/22/2025,2279
Pune,Hinjewadi IT Park Phase 1,Phoenix Marketcity Mall,79.24,Mini,155.1,18.5913,73.7389,18.561,73.9169,IT Park,Mall,Rain,Cold,Moderate,Low,City Road,2.0,Late Night,Weekend,No,Normal,11/30/2025,1397
Pune,FC Road,Hinjewadi IT Park Phase 2,244.7,Mini,208.2,18.5236,73.8412,18.585,73.7307,Commercial,IT Park,Fog,Cold,,Low,Highway,0.0,Late Night,Weekday,No,Normal,9/8/2025,2945
Bangalore,Manyata Tech Park,Phoenix Marketcity Whitefield,112.99,Auto,91.4,13.045,77.62,12.9974,77.6963,IT Park,Mall,Clear,Pleasant,,Severe,Expressway,2.0,Morning Rush,Weekend,Yes,Major Event,12/20/2025,1843
Bangalore,MG Road Metro Station,Hebbal,83.59,Go,104.8,12.9757,77.608,13.0358,77.597,Metro Station,Residential,Clear,Warm,,Severe,Highway,0.0,Evening,Weekday,Yes,Normal,1/22/2025,1125
Hyderabad,MGBS Bus Station,MGBS Bus Station (nearby),207.11,Auto,448.2,17.3753,78.4936,17.37,78.4989,Bus Stand,Bus Stand,Fog,Pleasant,,Low,City Road,2.0,Night,Weekday,Yes,Normal,11/10/2025,2357
Chennai,Adyar,Pondicherry City Centre,3.2,SUV,3.4,13.0064,80.2565,11.9416,79.8083,Residential,Residential,Cloudy,Pleasant,,Moderate,Highway,3.0,Late Night,Weekend,Yes,Festival,10/18/2025,705
Mumbai,Juhu,Worli,4.06,Auto,3.8,19.1075,72.8263,19.0176,72.8162,Residential,Residential,Heavy Rain,Pleasant,Heavy,Low,Highway,3.0,Evening Rush,Weekend,No,Normal,12/20/2025,746
Pune,Shivajinagar Bus Stand,Aundh,88.41,SUV,283.0,18.5312,73.8494,18.559,73.8077,Bus Stand,Residential,Cloudy,Warm,,High,City Road,2.0,Night,Weekend,Yes,Normal,11/2/2025,1855
Delhi,Dwarka Sector 21 Metro (nearby),Dwarka (nearby),15.65,Mini,14.7,28.5539,77.0629,28.5914,77.051,Metro Station,Residential,Clear,Hot,,Severe,Expressway,1.0,Night,Weekday,Yes,Normal,9/12/2025,669
Pune,Shivajinagar Bus Stand,Shivajinagar Bus Stand (nearby),44.1,Sedan,99.0,18.5312,73.8494,18.533,73.8612,Bus Stand,Bus Stand,Clear,Cold,,Low,City Road,1.0,Morning,Weekday,Yes,Normal,11/21/2025,792
Bangalore,Koramangala 5th Block,Jayanagar (nearby),136.21,Pool,353.7,12.9352,77.6146,12.9392,77.5819,Residential,Residential,Cloudy,Pleasant,,Moderate,City Road,1.0,Midday,Weekday,Yes,Normal,2/27/2025,1132
Chennai,Chennai Central Railway Station,Koyambedu (CMBT) Bus Stand (nearby),321.23,Bike,857.0,13.0827,80.2707,13.0764,80.1995,Railway Station,Bus Stand,Clear,Hot,,Moderate,City Road,0.0,Midday,Weekday,No,Normal,12/2/2025,2613
Mumbai,St. Xavier's College,Ghatkopar Metro Station,229.25,SUV,1312.7,18.9467,72.8296,19.0857,72.9086,College,Metro Station,Rain,Pleasant,Light,Severe,City Road,1.0,Evening Rush,Weekend,No,Normal,11/1/2025,4543
Delhi,Anand Vihar ISBT,Vasant Kunj (nearby),205.55,XL,542.9,28.6469,77.3152,28.5143,77.1618,Bus Stand,Residential,Cloudy,Pleasant,,Moderate,City Road,2.0,Late Night,Weekday,No,Normal,12/8/2025,4134
Mumbai -> Pune,Thane,Malad,118.1,Pool,89.1,19.2183,72.9781,19.1875,72.8489,Residential,Residential,Rain,Cold,Heavy,Low,Expressway,0.0,Late Night,Weekday,Yes,Normal,11/12/2025,1325
Mumbai,Worli,Bandra,372.77,Auto,900.8,19.0176,72.8162,19.0596,72.8295,Residential,Residential,Storm,Pleasant,Heavy,Moderate,City Road,0.0,Night,Weekend,Yes,Normal,7/13/2025,4166
Pune,Ruby Hall Clinic,Kothrud (nearby),159.41,SUV,525.1,18.5362,73.8785,18.5008,73.8169,Hospital,Residential,Cloudy,Pleasant,,High,City Road,0.0,Night,Weekday,Yes,Normal,6/17/2025,3032
Delhi,Karol Bagh (nearby),Delhi University North Campus (nearby),35.75,XL,92.8,28.6385,77.2021,28.6738,77.2213,Residential,College,Rain,Pleasant,Moderate,Moderate,City Road,1.0,Evening Rush,Weekend,Yes,Festival,4/26/2025,1505
Mumbai,St. Xavier's College,Kokilaben Hospital Andheri,247.21,SUV,226.1,18.9467,72.8296,19.13,72.83,College,Hospital,Cloudy,Hot,,Low,Highway,1.0,Evening,Weekend,Yes,Normal,10/12/2025,4524
Hyderabad,MGBS Bus Station (nearby),HITEC City,46.42,Mini,103.4,17.37,,17.4483,78.3915,Bus Stand,IT Park,Clear,Pleasant,,Low,City Road,0.0,Evening Rush,Weekday,Yes,Normal,3/27/2025,808
Mumbai,Dadar Railway Station,Lilavati Hospital Bandra (nearby),138.74,Go,136.5,19.0186,72.844,19.0498,72.8235,Railway Station,Hospital,Clear,Pleasant,,Low,Highway,1.0,Night,Weekend,No,Normal,4/6/2025,1559
Chennai,Adyar (nearby),Express Avenue Mall,203.46,Pool,179.2,12.9972,80.2453,13.0594,80.2599,Residential,Mall,Clear,Warm,,Low,Highway,0.0,Morning Rush,Weekend,No,Normal,3/23/2025,1709
Bangalore,HSR Layout,Kempegowda International Airport,349.81,Sedan,839.1,12.9116,77.6474,13.1986,77.7066,Residential,Airport,Clear,Pleasant,,Moderate,City Road,0.0,Morning Rush,Weekday,No,Normal,4/23/2025,5021
Bangalore,Koramangala,Hebbal (nearby),197.93,Black,732.5,12.9352,77.6146,13.0485,77.5839,Residential,Residential,Clear,Hot,,High,City Road,3.0,Morning Rush,Weekday,Yes,Normal,8/18/2025,6222
Mumbai -> Pune,Phoenix Marketcity Kurla,Kalyani Nagar,281.2,Bike,1505.7,19.0862,72.889,18.5474,73.9013,Mall,Residential,Rain,Cold,Moderate,Severe,City Road,2.0,Midday,Weekday,No,Major Event,5/21/2025,2790
Pune,Seasons Mall Magarpatta,Ruby Hall Clinic,397.13,Auto,786.1,18.5155,73.9294,18.5362,73.8785,Mall,Hospital,Clear,Pleasant,,Low,City Road,2.0,Late Night,Weekday,No,Normal,7/29/2025,4496
Mumbai,Powai Tech Park (nearby),Bandra (nearby),53.46,Sedan,58.0,19.1233,72.9038,19.0613,72.8223,IT Park,Residential,Rain,Cold,Light,High,Highway,2.0,Night,Weekend,Yes,Normal,2/22/2025,1212
Bangalore,Marathahalli,Hebbal (nearby),110.62,Bike,303.8,12.9569,77.7011,13.0485,77.5839,Commercial,Residential,Fog,Pleasant,,Moderate,City Road,3.0,Morning Rush,Weekend,Yes,Normal,10/19/2025,1331
Hyderabad,Ameerpet Metro Station,Osmania University,158.44,Mini,349.9,17.4374,78.4487,17.4126,78.5277,Metro Station,College,Rain,Pleasant,Moderate,Low,City Road,0.0,Midday,Weekend,Yes,Public Holiday,3/16/2025,2355
Mumbai,Lower Parel (nearby),Thane (nearby),169.31,Mini,888.8,19.0089,72.8337,19.214,72.966,Commercial,Residential,Rain,Pleasant,Moderate,Severe,City Road,2.0,Late Night,Weekday,No,Normal,9/8/2025,2509
Chennai,Pondicherry City Centre,Koyambedu (CMBT) Bus Stand,165.0,Sedan,156.4,11.9416,79.8083,13.07,80.1959,Residential,Bus Stand,Cloudy,Very Hot,,Moderate,Highway,3.0,Midday,Weekday,Yes,Normal,12/29/2025,2699
Bangalore,Jayanagar (nearby),Koramangala,363.14,Go,1039.3,12.9392,77.5819,12.9352,77.6146,Residential,Residential,Clear,Warm,,Moderate,City Road,1.0,Evening Rush,Weekday,No,Normal,3/10/2025,3562
Bangalore,Marathahalli (nearby),Manipal Hospital Old Airport Road,285.9,Sedan,290.2,12.9624,77.7007,12.9583,77.6408,Commercial,Hospital,Clear,Warm,,Moderate,Highway,0.0,Night,Weekday,No,Normal,2/21/2025,3903
Chennai,Chennai International Airport (nearby),Anna University (nearby),243.55,Bike,259.9,12.9908,80.1721,13.0078,80.2391,Airport,College,Cloudy,Warm,,High,Highway,0.0,Midday,Weekend,Yes,Public Holiday,4/5/2025,2619
Hyderabad,Gachibowli IT Park (nearby),Ameerpet Metro Station (nearby),124.44,Mini,417.3,17.4298,78.3343,17.4467,78.4532,IT Park,Metro Station,Cloudy,Hot,,High,City Road,3.0,Morning Rush,Weekday,No,Normal,8/19/2025,1689
Mumbai,Bandra (nearby),Andheri Metro Station (nearby),329.69,XL,722.8,19.0613,72.8223,19.1056,72.8366,Residential,Metro Station,Clear,Pleasant,,Low,City Road,2.0,Late Night,Weekday,No,Normal,3/31/2025,6521
Pune,Kothrud,Magarpatta Cybercity (nearby),382.07,XL,762.9,18.5074,73.8077,18.5298,73.9189,Residential,IT Park,Clear,Hot,,Low,City Road,2.0,Morning,Weekday,Yes,Festival,11/27/2025,7007
Mumbai,Kokilaben Hospital Andheri,Mumbai University Kalina,328.66,Bike,1078.4,19.13,72.83,19.0728,72.8826,Hospital,College,Cloudy,Pleasant,,High,City Road,2.0,Morning Rush,Weekend,Yes,Normal,2/9/2025,3288
Bangalore,Hebbal (nearby),KSR Bangalore City Railway Station,1.62,Auto,1.8,13.0485,77.5839,12.9767,77.5713,Residential,Railway Station,Clear,Pleasant,,High,Highway,2.0,Late Night,Weekend,Yes,Public Holiday,4/13/2025,548
Bangalore,Koramangala,Electronic City,254.92,SUV,220.3,12.9352,77.6146,12.8452,77.6602,Residential,IT Park,Heavy Rain,Pleasant,Moderate,Low,Highway,0.0,Late Night,Weekend,Yes,Normal,6/14/2025,4769
Hyderabad,Kukatpally,Forum Sujana Mall Kukatpally,21.4,Mini,57.6,17.4849,78.4138,17.493,78.4085,Residential,Mall,Heavy Rain,Cold,Heavy,Moderate,City Road,0.0,Night,Weekday,No,Normal,9/17/2025,781
Hyderabad,MGBS Bus Station (nearby),MGBS Bus Station,103.79,Auto,67.4,17.37,78.4989,17.3753,78.4936,Bus Stand,Bus Stand,Heavy Rain,Cold,Moderate,Low,Expressway,0.0,Midday,Weekend,Yes,Normal,12/27/2025,1541
Chennai,Anna Nagar,Chennai International Airport (nearby),24.75,SUV,53.5,13.085,80.2101,12.9908,80.1721,Residential,Airport,Clear,Warm,,Low,City Road,1.0,Midday,Weekend,No,Normal,9/21/2025,594
Mumbai,Thane (nearby),Mumbai University Kalina,241.91,Auto,208.7,19.214,72.966,19.0728,72.8826,Residential,College,Clear,Warm,,Low,Highway,0.0,Late Night,Weekday,Yes,Normal,5/28/2025,2873
Pune,Hinjewadi IT Park Phase 2,FC Road,274.95,Comfort,870.7,18.585,73.7307,18.5236,73.8412,IT Park,Commercial,Heavy Rain,Pleasant,Heavy,High,City Road,4.0,Late Night,Weekday,Yes,Normal,11/21/2025,4846
Hyderabad,Gachibowli IT Park (nearby),Ameerpet Metro Station,46.68,Mini,91.1,17.4298,78.3343,17.4374,78.4487,IT Park,Metro Station,Heavy Rain,Pleasant,Heavy,Low,City Road,1.0,Late Night,Weekday,No,Normal,9/3/2025,1120
Mumbai,Juhu,Vashi Navi Mumbai,154.15,Auto,116.8,19.1075,72.8263,19.0771,73.0053,Residential,Residential,Clear,Cold,,Low,Expressway,1.0,Late Night,Weekday,No,Normal,3/6/2025,1766
Delhi,Rajiv Chowk Metro Station,Dwarka (nearby),183.04,Sedan,685.5,28.6328,77.2197,28.5914,77.051,Metro Station,Residential,Clear,Hot,,High,City Road,0.0,Night,Weekday,No,Normal,5/9/2025,2501
Mumbai -> Pune,Kothrud,Powai Tech Park,148.25,Auto,126.7,18.5074,73.8077,19.1176,72.906,Residential,IT Park,Cloudy,Warm,,Low,Highway,1.0,Morning Rush,Weekday,Yes,Normal,8/8/2025,1788
Bangalore,Manipal Hospital Old Airport Road,Marathahalli,49.29,Bike,181.7,12.9583,77.6408,12.9569,77.7011,Hospital,Commercial,Heavy Rain,Pleasant,Heavy,High,City Road,0.0,Evening Rush,Weekend,Yes,Festival,10/18/2025,1251
Mumbai,Dadar Railway Station (nearby),Bandra (nearby),168.16,Sedan,901.1,19.0258,72.8425,19.0613,72.8223,Railway Station,Residential,Cloudy,Pleasant,,Severe,City Road,1.0,Night,Weekday,Yes,Normal,4/15/2025,2490
