City,Pickup Location,Drop Location,Distance (km),Vehicle Type,Estimated Duration (min),Pickup Latitude,Pickup Longitude,Drop Latitude,Drop Longitude,Pickup Area Type,Drop Area Type,Weather Condition,Temperature Level,Rainfall Intensity,Traffic Level,Road Type,Number of Stops Added,Time Slot,Day Type,Holiday,Busy Day,Trip Date,Fare (Target)
Chennai,Chennai International Airport,Chennai Central Railway Station,19.08,Mini,40.2,12.9941,80.1709,13.0827,80.2707,Airport,Railway Station,Cloudy,Cold,,Low,Highway,0.0,Midday,Weekend,No,Normal,8/17/2025,30
Pune,Ruby Hall Clinic,Magarpatta Cybercity,7.15,Sedan,,18.5362,73.8785,18.5158,73.9291,Hospital,IT Park,Clear,Hot,,Moderate,City Road,0.0,Morning Rush,Weekend,No,Normal,12/13/2025,448
Bangalore,Koramangala,Byappanahalli Metro Station,10.07,Auto,63.4,12.9352,77.6146,12.9915,77.6376,Residential,Metro Station,Clear,Pleasant,,Severe,City Road,3.0,Evening Rush,Weekday,No,Normal,12/26/2025,1218
Bangalore,Electronic City (nearby),Hebbal,25.64,Mini,89.1,12.8593,77.6646,13.0358,77.597,IT Park,Residential,Clear,Hot,,High,City Road,0.0,Night,Weekday,No,Normal,5/27/2025,1223
Bangalore,Electronic City (nearby),Koramangala 1st Block,10.17,Auto,21.5,12.8593,77.6646,12.928,77.622,IT Park,Residential,Cloudy,Cold,,Low,Highway,1.0,Night,Weekend,No,Normal,3/29/2025,30
Hyderabad,Ameerpet Metro Station (nearby),Rajiv Gandhi Intl Airport (Shamshabad) (nearby),32.38,Premium,113.2,17.4467,78.4532,17.2329,78.442,Metro Station,Airport,Cloudy,Cold,,High,City Road,1.0,Night,Weekend,Yes,Normal,4/20/2025,2090
Bangalore,Mysore Palace Area,Byappanahalli Metro Station,150.73,SUV,247.0,12.2958,76.6394,12.9915,77.6376,Residential,Metro Station,Cloudy,Pleasant,,Moderate,Highway,1.0,Morning Rush,Weekday,No,Normal,3/21/2025,4970
Mumbai,Bandra,Bandra (nearby),1.15,Sedan,6.6,19.0596,72.8295,19.0613,72.8223,Residential,Residential,Clear,Pleasant,,High,City Road,2.0,Morning Rush,Weekend,Yes,Normal,11/22/2025,30
Bangalore,Manyata Tech Park (nearby),Marathahalli (nearby),12.26,Bike,26.4,13.0371,77.6323,12.9624,77.7007,IT Park,Commercial,Rain,Cold,Moderate,Moderate,City Road,2.0,Evening Rush,Weekday,No,Normal,3/19/2025,1640
Pune,Sassoon General Hospital,Kothrud,7.36,Mini,17.6,18.5195,73.8664,18.5074,73.8077,Hospital,Residential,Clear,Warm,,Low,Expressway,3.0,Morning Rush,Weekend,No,Major Event,11/22/2025,30
Pune -> Mumbai,"Hinjewadi IT Park Phase 2, Pune","Chhatrapati Shivaji Airport, Mumbai",170.51,Bike,165.7,18.585,73.7307,19.0896,72.8656,Commercial,Airport,Cloudy,Hot,,Low,Expressway,0.0,Morning,Weekday,No,Normal,3/19/2025,1644
Chennai,T Nagar,Phoenix Marketcity Chennai,6.62,Mini,12.7,13.0418,80.2341,12.9909,80.2183,Commercial,Mall,Cloudy,Warm,,Low,Rural Road,1.0,Morning Rush,Weekday,Yes,Public Holiday,2/20/2025,30
Pune,Kothrud,Shivajinagar Railway Station,6.58,Mini,15.5,18.5074,73.8077,18.5308,73.8475,Residential,Railway Station,Clear,Hot,,Moderate,Highway,1.0,Morning,Weekday,Yes,Normal,3/31/2025,341
Bangalore,Manyata Tech Park,Orion Mall,9.92,Black,26.3,13.045,77.62,13.0108,77.5551,IT Park,Mall,Clear,Pleasant,,Moderate,Rural Road,2.0,Late Night,Weekday,No,Normal,4/15/2025,57
Bangalore,MG Road Metro Station,Koramangala 5th Block,5.66,Bike,10.6,12.9757,77.608,12.9352,77.6146,Metro Station,Residential,Cloudy,Pleasant,,Low,City Road,0.0,Night,Weekday,Yes,Normal,8/6/2025,30
Pune,Kalyani Nagar,Swargate Bus Stand,8.75,Auto,19.3,18.5474,73.9013,18.501,73.8607,Residential,Bus Stand,Cloudy,Cold,,Low,City Road,1.0,Morning,Weekday,No,Normal,8/8/2025,553
,Pune Railway Station (nearby),Hinjewadi IT Park Phase 1,19.62,Sedan,46.6,18.5353,73.8681,18.5913,73.7389,Railway Station,IT Park,Cloudy,Warm,,Low,City Road,0.0,Night,Weekday,Yes,Public Holiday,2/26/2025,30
Mumbai,Borivali,Thane,16.6,Auto,37.9,19.2307,72.8567,19.2183,72.9781,Residential,Residential,Fog,Cold,,Moderate,Highway,0.0,Midday,Weekday,Yes,Normal,12/15/2025,30
Pune,Civil Court Metro Station,Shivajinagar Railway Station,1.16,Black,6.9,18.53,73.856,18.5308,73.8475,Metro Station,Railway Station,Rain,Pleasant,Light,Low,City Road,0.0,Late Night,Weekday,No,Normal,5/23/2025,57
Delhi,DLF Mall of India Noida,Cyber City Gurgaon,32.68,Sedan,58.9,28.5679,77.326,28.4949,77.0891,Mall,IT Park,Clear,Pleasant,,Low,City Road,2.0,Late Night,Weekend,Yes,Normal,12/6/2025,30
Pune,Kalyani Nagar (nearby),Koregaon Park,2.13,SUV,4.8,18.5525,73.8911,18.5362,73.8938,Residential,Residential,Clear,Warm,,Moderate,Highway,1.0,Night,Weekday,No,Normal,12/15/2025,30
Pune,Kothrud,Wakad,13.45,Mini,41.7,18.5074,73.8077,18.598,73.7629,Residential,Residential,Cloudy,Cold,,High,Highway,1.0,Night,Weekday,Yes,Normal,1/7/2025,533
Delhi,Rajiv Chowk Metro Station (nearby),Saket,15.37,Bike,32.1,28.6394,77.2109,28.5245,77.2066,Metro Station,Residential,Cloudy,Warm,,Low,City Road,1.0,Late Night,Weekend,No,Normal,8/3/2025,30
Chennai,Phoenix Marketcity Chennai,Anna University,4.16,Sedan,17.4,12.9909,80.2183,13.0108,80.2353,Mall,College,Rain,Pleasant,Moderate,High,City Road,2.0,Evening Rush,Weekday,No,Normal,4/14/2025,1966
Delhi,Karol Bagh (nearby),Delhi University North Campus,6.24,Mini,15.4,28.6385,77.2021,28.6875,77.2094,Residential,College,Cloudy,Pleasant,,Moderate,City Road,1.0,Late Night,Weekend,Yes,Normal,9/28/2025,30
Pune -> Mumbai,Fergusson College,Andheri,139.14,Sedan,189.4,18.5236,73.838,19.1197,72.8468,College,Commercial,Clear,Cold,,Low,Highway,3.0,Late Night,Weekday,No,Normal,3/6/2025,3039
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Virar,69.41,Bike,128.3,18.9398,72.8355,19.455,72.8112,Railway Station,Residential,Clear,Pleasant,,Low,City Road,2.0,Late Night,Weekday,Yes,Major Event,,165
Hyderabad,Banjara Hills,HITEC City,7.3,Auto,16.0,17.4156,78.4347,17.4483,78.3915,Residential,IT Park,Cloudy,Cold,,Moderate,City Road,2.0,Late Night,Weekday,No,Normal,2/10/2025,200
Pune,Pimpri,Koregaon Park,19.15,XL,58.3,18.6298,73.7997,18.5362,73.8938,Commercial,Residential,Cloudy,Pleasant,,High,Highway,1.0,Night,Weekday,Yes,Normal,4/24/2025,79
Bangalore,Kempegowda Bus Station (Majestic),Orion Mall,4.98,Auto,16.8,12.9767,77.5713,13.0108,77.5551,Bus Stand,Mall,Clear,Pleasant,,High,City Road,0.0,Midday,Weekday,No,Normal,11/17/2025,123
Bangalore,RV College of Engineering,Koramangala (nearby),13.97,Bike,29.6,12.9237,77.4989,12.9382,77.6054,College,Residential,Cloudy,Warm,,Low,City Road,0.0,Late Night,Weekend,Yes,Public Holiday,9/28/2025,30
Bangalore,Kempegowda Bus Station (Majestic),Christ University,7.02,Bike,13.3,12.9767,77.5713,12.9345,77.6069,Bus Stand,College,Cloudy,Pleasant,,Moderate,Highway,1.0,Evening Rush,Weekend,Yes,Public Holiday,5/24/2025,30
Bangalore,Orion Mall,HSR Layout (nearby),17.9,Bike,49.1,13.0108,77.5551,12.9036,77.6387,Mall,Residential,Fog,Cold,,Moderate,City Road,0.0,Midday,Weekday,Yes,Major Event,4/15/2025,30
Bangalore,Narayana Health City,Tumkur City Centre,112.23,Auto,323.8,12.8107,77.6858,13.3379,77.1173,Hospital,Residential,Cloudy,Warm,,High,Expressway,0.0,Midday,Weekday,No,Normal,3/20/2025,1594
Chennai,Vellore City Centre,Velachery,147.12,XL,168.5,12.9165,79.1325,12.9791,80.2211,Residential,Residential,Clear,Very Hot,,Moderate,Expressway,1.0,Midday,Weekday,Yes,Public Holiday,3/17/2025,4315
Bangalore,Christ University (nearby),Tumkur City Centre,86.85,XL,235.7,12.9233,77.5945,13.3379,77.1173,College,Residential,Clear,Hot,,High,Expressway,0.0,Night,Weekend,Yes,Public Holiday,,3594
Bangalore,Koramangala (nearby),Indiranagar,7.41,Bike,14.2,12.9382,77.6054,12.9719,77.6412,Residential,Residential,Cloudy,Warm,,Low,City Road,3.0,Night,Weekend,Yes,Normal,7/27/2025,30
Hyderabad,Rajiv Gandhi Intl Airport (Shamshabad) (nearby),Inorbit Mall HITEC City,29.13,Auto,154.6,17.2329,78.442,17.4344,78.3821,Airport,Mall,Clear,Hot,,Severe,City Road,0.0,Midday,Weekday,No,Normal,1/21/2025,1663
Hyderabad -> Vijayawada,"MGBS Bus Station, Hyderabad",Vijayawada City Centre,280.34,Sedan,766.7,17.37,78.4989,16.5062,80.648,Commercial,Bus Stand,Heavy Rain,,Moderate,Severe,Expressway,0.0,Late Night,Weekday,No,Normal,7/7/2025,12867
Pune -> Kolhapur,"Swargate Bus Stand, Pune",Kolhapur City Centre,220.73,Auto,271.7,18.5008,73.8577,16.705,74.2433,Commercial,Bus Stand,Heavy Rain,Pleasant,Heavy,Low,Expressway,0.0,Late Night,Weekday,No,Normal,3/24/2025,3913
Bangalore,Kempegowda International Airport,Hebbal (nearby),25.39,Bike,54.8,13.1986,77.7066,13.0485,77.5839,Airport,Residential,Cloudy,Pleasant,,Moderate,Expressway,2.0,Late Night,Weekend,No,Normal,9/6/2025,30
Delhi,Select Citywalk Mall Saket,Saket (nearby),3.22,Auto,14.9,28.5285,77.219,28.5189,77.1967,Mall,Residential,Clear,Hot,,Severe,City Road,2.0,Morning,Weekday,Yes,Normal,9/1/2025,1751
Mumbai,Bandra,Vashi Navi Mumbai,25.82,Pool,87.5,19.0596,72.8295,19.0771,73.0053,Residential,Residential,Cloudy,Cold,,High,City Road,0.0,Late Night,Weekday,Yes,Festival,4/24/2025,618
Delhi,,Rajiv Chowk Metro Station (nearby),24.85,Bike,111.4,28.5522,77.0585,28.6394,77.2109,Metro Station,Metro Station,Clear,Cold,,Severe,City Road,2.0,Night,Weekend,No,Normal,2/16/2025,1773
Mumbai,Powai Tech Park (nearby),Virar,49.42,Auto,94.2,19.1233,72.9038,19.455,72.8112,IT Park,Residential,Rain,Pleasant,Light,Moderate,Highway,2.0,Late Night,Weekday,No,Normal,6/5/2025,315
Delhi,Noida Sector 62 IT Park,Vasant Kunj (nearby),34.8,SUV,82.7,28.627,77.372,28.5143,77.1618,IT Park,Residential,Rain,Pleasant,Moderate,Moderate,Highway,0.0,Evening Rush,Weekday,Yes,Festival,12/15/2025,2805
Chennai,Koyambedu (CMBT) Bus Stand,Chennai Central Railway Station,11.0,Premium,30.7,13.07,80.1959,13.0827,80.2707,Bus Stand,Railway Station,Cloudy,Pleasant,,High,City Road,2.0,Midday,Weekend,Yes,Normal,8/3/2025,30
Mumbai,Worli,Ghatkopar Metro Station,18.23,Mini,48.3,19.0176,72.8162,19.0857,72.9086,Residential,Metro Station,Clear,Pleasant,,Low,City Road,1.0,Late Night,Weekday,No,Normal,7/22/2025,30
Mumbai -> Pune,Chhatrapati Shivaji Maharaj Intl Airport,Hadapsar,142.15,XL,131.4,19.0896,72.8656,18.5089,73.926,Airport,Commercial,Clear,Pleasant,,Low,Expressway,2.0,Late Night,Weekday,No,Normal,1/2/2025,3921
Bangalore,Koramangala,HSR Layout,5.6,Auto,38.5,12.9352,77.6146,12.9116,77.6474,Residential,Residential,Clear,Very Hot,,Severe,City Road,3.0,Midday,Weekday,No,Normal,3/21/2025,1359
Mumbai,Worli (nearby),Andheri Metro Station (nearby),11.48,Mini,36.7,19.032,72.805,19.1056,72.8366,Residential,Metro Station,Cloudy,Warm,,High,Highway,4.0,Midday,Weekday,No,Normal,10/22/2025,216
Bangalore,Malleswaram,Byappanahalli Metro Station,8.06,Premium,21.9,13.0037,77.573,12.9915,77.6376,Residential,Metro Station,Fog,Cold,,High,Highway,1.0,Midday,Weekday,No,Normal,11/21/2025,934
Bangalore,Byappanahalli Metro Station,Whitefield IT Park,17.65,Auto,115.6,12.9915,77.6376,12.9698,77.75,Metro Station,IT Park,Cloudy,Warm,,Severe,City Road,2.0,Evening Rush,Weekday,No,Normal,8/18/2025,1722
Mumbai,Lilavati Hospital Bandra (nearby),Chhatrapati Shivaji Maharaj Terminus,17.3,Auto,40.1,19.0498,72.8235,18.9398,72.8355,Hospital,Railway Station,Clear,Cold,,Moderate,City Road,0.0,Evening Rush,Weekend,Yes,Normal,2/15/2025,30
Delhi -> Chandigarh,"Kashmere Gate ISBT, Delhi",Chandigarh Sector 17,258.55,Sedan,330.3,28.6675,77.2273,30.7333,76.7794,Commercial,Bus Stand,Rain,Cold,Moderate,Moderate,Expressway,0.0,Evening,Weekday,No,Normal,7/1/2025,7752
Pune,Swargate Bus Stand,Hinjewadi IT Park Phase 1,19.62,Auto,45.3,18.501,73.8607,18.5913,73.7389,Bus Stand,IT Park,Clear,Hot,,Moderate,Highway,0.0,Night,Weekday,Yes,Major Event,8/12/2025,713
Chennai,Phoenix Marketcity Chennai (nearby),Vellore City Centre,154.41,Comfort,439.5,12.9994,80.2172,12.9165,79.1325,Mall,Residential,Clear,Pleasant,,High,City Road,0.0,Midday,Weekday,Yes,Normal,7/23/2025,3572
Bangalore,Marathahalli,Orion Mall,20.01,Mini,40.6,12.9569,77.7011,13.0108,77.5551,Commercial,Mall,Clear,Pleasant,,Low,City Road,0.0,Late Night,Weekday,Yes,Normal,6/3/2025,30
Mumbai,Colaba,Chhatrapati Shivaji Maharaj Intl Airport,25.14,Auto,41.4,18.9067,72.8147,19.0896,72.8656,Commercial,Airport,Clear,Pleasant,,Moderate,Highway,0.0,Evening Rush,Weekday,Yes,Normal,4/18/2025,30
Bangalore,Electronic City,Kempegowda International Airport,44.35,Mini,56.0,12.8452,77.6602,13.1986,77.7066,IT Park,Airport,Clear,Pleasant,,Low,Highway,0.0,Late Night,Weekday,No,Normal,4/25/2025,311
Bangalore,Orion Mall,Manipal Hospital Old Airport Road,12.93,Sedan,16.7,13.0108,77.5551,12.9583,77.6408,Mall,Hospital,Clear,Cold,,Low,Highway,0.0,Late Night,Weekday,No,Normal,4/14/2025,215
Delhi,Delhi University North Campus,Indira Gandhi International Airport,23.24,Sedan,22.4,28.6875,77.2094,28.5562,77.1,College,Airport,Cloudy,Pleasant,,Low,Expressway,1.0,Late Night,Weekday,No,Normal,7/17/2025,231
Bangalore,Orion Mall,Mysore Palace Area,151.31,Bike,814.9,13.0108,77.5551,12.2958,76.6394,Mall,Residential,Clear,Hot,,Severe,Expressway,2.0,Midday,Weekend,No,Normal,9/14/2025,2591
Bangalore,Manipal Hospital Old Airport Road,Koramangala,4.84,Bike,16.3,12.9583,77.6408,12.9352,77.6146,Hospital,Residential,Cloudy,Warm,,High,City Road,0.0,Midday,Weekend,Yes,Public Holiday,7/12/2025,30
Bangalore,Phoenix Marketcity Whitefield,Christ University,14.11,Mini,18.0,12.9974,77.6963,12.9345,77.6069,Mall,College,Heavy Rain,Cold,Moderate,Low,Highway,0.0,Late Night,Weekend,Yes,Normal,,1610
Mumbai,Kokilaben Hospital Andheri,Virar,43.51,Bike,41.4,19.13,72.83,19.455,72.8112,Hospital,Residential,Clear,Pleasant,,Low,Expressway,0.0,Night,Weekend,Yes,Normal,11/22/2025,30
Bangalore,Byappanahalli Metro Station,Tumkur City Centre,91.24,Black,428.4,12.9915,77.6376,13.3379,77.1173,Metro Station,Residential,Cloudy,Warm,,Severe,City Road,5.0,Night,Weekday,Yes,Normal,10/16/2025,4366
Chennai,Apollo Hospital Greams Road,Pondicherry City Centre,154.23,Mini,207.6,13.0604,80.2496,11.9416,79.8083,Hospital,Residential,Rain,Pleasant,Moderate,Low,Highway,2.0,Night,Weekday,No,Normal,1/6/2025,3958
Bangalore,Indiranagar,Koramangala,6.02,Bike,12.7,12.9719,77.6412,12.9352,77.6146,Residential,Residential,Clear,Hot,,Low,City Road,4.0,Evening Rush,Weekend,No,Normal,6/15/2025,30
Mumbai,Chhatrapati Shivaji Maharaj Intl Airport,Lower Parel,13.52,SUV,32.0,19.0896,72.8656,19.0,72.83,Airport,Commercial,Clear,Warm,,Moderate,Highway,0.0,Late Night,Weekday,No,Normal,7/7/2025,241
Delhi,Rajiv Chowk Metro Station,Noida Sector 62 IT Park,19.12,Mini,80.4,28.6328,77.2197,28.627,77.372,Metro Station,IT Park,Heavy Rain,Cold,Moderate,Severe,City Road,2.0,Midday,Weekday,No,Normal,8/12/2025,3431
Hyderabad,Gachibowli IT Park,Warangal City Centre,169.02,Sedan,257.6,17.4401,78.3489,17.9689,79.5941,IT Park,Residential,Cloudy,Cold,,High,Expressway,2.0,Night,Weekday,No,Normal,12/9/2025,5028
Bangalore,Byappanahalli Metro Station,HSR Layout,12.57,Sedan,34.5,12.9915,77.6376,12.9116,77.6474,Metro Station,Residential,Clear,Hot,,High,City Road,5.0,Midday,Weekday,No,Normal,12/31/2025,429
Delhi,Saket,Rajiv Chowk Metro Station,15.05,Bike,25.1,28.5245,77.2066,28.6328,77.2197,Residential,Metro Station,Rain,Pleasant,Light,Moderate,Highway,1.0,Evening Rush,Weekday,Yes,Festival,10/20/2025,130
Chennai,Tidel Park (nearby),Chennai International Airport (nearby),11.53,Mini,37.7,13.002,80.2548,12.9908,80.1721,IT Park,Airport,Clear,Pleasant,,High,Highway,0.0,Evening Rush,Weekday,Yes,Major Event,12/16/2025,529
Pune,Aundh (nearby),Camp (Pune Camp),12.95,XL,38.4,18.5589,73.8061,18.5122,73.8804,Residential,Commercial,Rain,Pleasant,Heavy,High,City Road,2.0,Midday,Weekend,Yes,Normal,1/12/2025,630
Bangalore,Kempegowda International Airport,Hebbal,25.51,Mini,39.8,13.1986,77.7066,13.0358,77.597,Airport,Residential,Clear,Warm,,High,Expressway,0.0,Midday,Weekday,No,Normal,4/10/2025,42
Chennai,Adyar (nearby),OMR IT Corridor Sholinganallur,12.56,Auto,37.0,12.9972,80.2453,12.901,80.2279,Residential,IT Park,Cloudy,Cold,,High,Highway,3.0,Midday,Weekend,No,Normal,4/26/2025,133
Delhi,Vasant Kunj,Delhi University North Campus (nearby),24.67,Sedan,68.9,28.52,77.159,28.6738,77.2213,Residential,College,Cloudy,Pleasant,,High,City Road,1.0,Midday,Weekday,No,Normal,9/17/2025,565
Mumbai,Borivali Bus Depot,Andheri Metro Station (nearby),17.35,Mini,31.4,19.2298,72.857,19.1056,72.8366,Bus Stand,Metro Station,Cloudy,Warm,,Low,City Road,5.0,Midday,Weekday,Yes,Festival,3/12/2025,176
Chennai,Chennai International Airport,Koyambedu (CMBT) Bus Stand,13.48,Go,71.0,12.9941,80.1709,13.07,80.1959,Airport,Bus Stand,Clear,Pleasant,,Severe,Highway,1.0,Morning Rush,Weekend,No,Major Event,12/20/2025,1009
Hyderabad,Forum Sujana Mall Kukatpally,Rajiv Gandhi Intl Airport (Shamshabad),31.79,Premium,68.5,17.493,78.4085,17.2403,78.4294,Mall,Airport,Clear,Cold,,High,Highway,0.0,Night,Weekday,No,Normal,5/22/2025,2187
Chennai,Chennai Central Railway Station (nearby),T Nagar,6.73,Auto,14.8,13.0879,80.2578,13.0418,80.2341,Railway Station,Commercial,Clear,Pleasant,,Low,City Road,0.0,Night,Weekday,No,Normal,8/18/2025,30
Bangalore,HSR Layout (nearby),Jayanagar,7.55,Bike,23.1,12.9036,77.6387,12.925,77.5938,Residential,Residential,Heavy Rain,Cold,Moderate,High,City Road,2.0,Midday,Weekday,No,Normal,4/25/2025,1630
Bangalore,Manyata Tech Park (nearby),Jayanagar,15.45,XL,28.5,13.0371,77.6323,12.925,77.5938,IT Park,Residential,Rain,Pleasant,Light,Moderate,Highway,0.0,Morning,Weekend,No,Normal,11/23/2025,490
Mumbai,Mumbai University Kalina,Powai Tech Park (nearby),8.43,Mini,30.2,19.0728,72.8826,19.1233,72.9038,College,IT Park,Cloudy,Warm,,Low,City Road,4.0,Morning Rush,Weekday,Yes,Normal,11/11/2025,45
Chennai,Koyambedu (CMBT) Bus Stand,Anna University,9.59,XL,21.4,13.07,80.1959,13.0108,80.2353,Bus Stand,College,Clear,Pleasant,,Low,Highway,2.0,Night,Weekend,Yes,Normal,8/31/2025,30
Chennai,Anna University (nearby),Koyambedu (CMBT) Bus Stand (nearby),12.18,Auto,23.1,13.0078,80.2391,13.0764,80.1995,College,Bus Stand,Cloudy,Hot,,Moderate,Highway,2.0,Night,Weekday,No,Major Event,7/10/2025,712
Delhi,Rohini (nearby),Dwarka Sector 21 Metro (nearby),31.76,Premium,80.0,28.7601,77.0537,28.5539,77.0629,Residential,Metro Station,Clear,Pleasant,,Moderate,City Road,0.0,Midday,Weekday,No,Normal,6/4/2025,498
Mumbai,Worli,St. Xavier's College,9.84,Comfort,15.3,19.0176,72.8162,18.9467,72.8296,Residential,College,Cloudy,Very Hot,,Low,Highway,1.0,Evening,Weekend,Yes,Public Holiday,7/20/2025,1726
Chennai,Phoenix Marketcity Chennai,Tidel Park,3.81,Bike,11.0,12.9909,80.2183,12.9889,80.2437,Mall,IT Park,Cloudy,Cold,,Moderate,Highway,1.0,Night,Weekday,No,Normal,1/7/2025,420
Delhi,Dwarka Sector 21 Metro (nearby),Karol Bagh,23.15,Auto,66.5,28.5539,77.0629,28.6519,77.1909,Metro Station,Residential,Cloudy,Cold,,Low,City Road,0.0,Late Night,Weekend,No,Normal,10/5/2025,30
Hyderabad,Banjara Hills (nearby),HITEC City,6.45,Mini,18.2,17.4182,78.4231,17.4483,78.3915,Residential,IT Park,Storm,Cold,Moderate,Moderate,Expressway,2.0,Evening Rush,Weekday,No,Normal,6/18/2025,2738
Mumbai,Virar,Mumbai Central Bus Depot,69.83,SUV,60.0,19.455,72.8112,18.972,72.8194,Residential,Bus Stand,Clear,Pleasant,,Moderate,Expressway,0.0,Late Night,Weekday,No,Normal,10/22/2025,1401
Mumbai,Worli,Malad,22.71,Sedan,67.1,19.0176,72.8162,19.1875,72.8489,Residential,Residential,Cloudy,Warm,,High,Highway,1.0,Morning Rush,Weekend,Yes,Public Holiday,10/19/2025,333
Hyderabad,Kukatpally,MGBS Bus Station,17.08,Sedan,41.1,17.4849,78.4138,17.3753,78.4936,Residential,Bus Stand,Cloudy,Hot,,High,Highway,1.0,Midday,Weekend,Yes,Normal,11/30/2025,30
Pune -> Mumbai,"Shivajinagar Bus Stand, Pune","Bandra, Mumbai",169.81,Sedan,253.8,18.5308,73.8475,19.0596,72.8295,Commercial,Residential,Cloudy,Very Hot,,High,Expressway,0.0,Morning,Weekday,No,Normal,6/20/2025,5365
Pune,Wakad,Hinjewadi IT Park Phase 2,4.93,Bike,13.9,18.598,73.7629,18.585,73.7307,Residential,IT Park,Cloudy,Cold,,Moderate,City Road,2.0,Late Night,Weekday,Yes,Normal,4/30/2025,30
Pune,FC Road,Pune Railway Station,5.24,XL,12.4,18.5236,73.8412,18.5285,73.8744,Commercial,Railway Station,Clear,Pleasant,,Moderate,Highway,0.0,Night,Weekday,Yes,Public Holiday,12/5/2025,30
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Chhatrapati Shivaji Maharaj Terminus (nearby),2.6,Premium,7.1,18.9398,72.8355,18.9296,72.8438,Railway Station,Railway Station,Cloudy,Pleasant,,High,Expressway,0.0,Night,Weekend,Yes,Normal,7/19/2025,70
Pune,EON IT Park Kharadi,Ruby Hall Clinic,6.53,Mini,13.2,18.5515,73.9345,18.5362,73.8785,IT Park,Hospital,Clear,Warm,,Low,Highway,0.0,Morning Rush,Weekday,Yes,Public Holiday,1/28/2025,30
Bangalore,Koramangala 5th Block,MG Road Metro Station,6.97,Bike,19.1,12.9352,77.6146,12.9757,77.608,Residential,Metro Station,Clear,Pleasant,,High,City Road,1.0,Late Night,Weekday,No,Normal,2/4/2025,371
Delhi,Connaught Place,Saket (nearby),16.91,Mini,49.2,28.6315,77.2167,28.5189,77.1967,Commercial,Residential,Heavy Rain,Pleasant,Heavy,High,Highway,2.0,Late Night,Weekday,No,Normal,5/5/2025,1109
Pune,Pimpri,Fergusson College,14.47,XL,43.5,18.6298,73.7997,18.5236,73.838,Commercial,College,Rain,Cold,Moderate,High,Highway,0.0,Evening Rush,Weekday,Yes,Normal,3/24/2025,1757
Mumbai,Mumbai Central Bus Depot,Colaba,10.98,Premium,27.1,18.972,72.8194,18.9067,72.8147,Bus Stand,Commercial,Clear,Cold,,Low,City Road,1.0,Late Night,Weekday,No,Normal,2/19/2025,542
Delhi,Indira Gandhi International Airport,Rajiv Chowk Metro Station,16.96,Auto,38.3,28.5562,77.1,28.6328,77.2197,Airport,Metro Station,Clear,Warm,,Moderate,Highway,0.0,Midday,Weekday,Yes,Normal,9/11/2025,30
Bangalore -> Chennai,"Electronic City, Bangalore","T Nagar, Chennai",349.45,Black,522.4,12.8452,77.6602,13.0418,80.2341,Commercial,Residential,Cloudy,Pleasant,,High,Expressway,0.0,Late Night,Weekend,No,Normal,11/2/2025,12840
Hyderabad,Inorbit Mall HITEC City,Inorbit Mall HITEC City (nearby),2.0,Mini,3.8,17.4344,78.3821,17.425,78.3943,Mall,Mall,Storm,Cold,Moderate,Moderate,City Road,0.0,Late Night,Weekday,Yes,Normal,10/30/2025,2582
Hyderabad,HITEC City (nearby),Ameerpet Metro Station,7.83,XL,15.3,17.4452,78.395,17.4374,78.4487,IT Park,Metro Station,Clear,Very Hot,,Moderate,Highway,2.0,Night,Weekday,Yes,Normal,6/20/2025,1292
Bangalore,Kempegowda International Airport,Byappanahalli Metro Station,31.53,Auto,72.6,13.1986,77.7066,12.9915,77.6376,Airport,Metro Station,Rain,Pleasant,Light,Low,City Road,0.0,Morning,Weekday,Yes,Public Holiday,4/21/2025,588
Hyderabad,Ameerpet Metro Station (nearby),HITEC City,8.04,Premium,23.5,17.4467,78.4532,17.4483,78.3915,Metro Station,IT Park,Rain,Cold,Light,High,Highway,1.0,Late Night,Weekend,Yes,Normal,9/13/2025,708
Hyderabad,Inorbit Mall HITEC City (nearby),Ameerpet (nearby),5.01,Mini,11.5,17.425,78.3943,17.4472,78.434,Mall,Commercial,Cloudy,Cold,,Low,Highway,1.0,Morning Rush,Weekday,No,Normal,12/12/2025,463
Mumbai,Lilavati Hospital Bandra,Malad,21.49,Premium,63.5,19.0509,72.8259,19.1875,72.8489,Hospital,Residential,Clear,Warm,,High,Highway,1.0,Midday,Weekday,Yes,Normal,2/14/2025,345
